date;value
2018-11-09;2.68
2018-11-10;5.15
2018-11-11;5.85
2018-11-12;5.0
2018-11-13;7.2
2018-11-14;10.41
2018-11-15;11.65
2018-11-16;11.65
2018-11-17;11.16
2018-11-18;5.19
2018-11-19;4.22
2018-11-20;2.18
2018-11-21;6.82
2018-11-22;6.19
2018-11-23;6.91
2018-11-24;4.47
2018-11-25;2.41
2018-11-26;5.22
2018-11-27;8.97
2018-11-28;13.32
2018-11-29;9.88
2018-11-30;9.38
2018-12-01;10.05
2018-12-02;11.82
2018-12-03;13.14
2018-12-04;6.82
2018-12-05;9.23
2018-12-06;8.85
2018-12-07;8.64
2018-12-08;8.03
2018-12-09;4.83
2018-12-10;9.02
2018-12-11;12.17
2018-12-12;7.68
2018-12-13;2.59
2018-12-14;4.51
2018-12-15;6.81
2018-12-16;2.67
2018-12-17;9.21
2018-12-18;4.34
2018-12-19;6.18
2018-12-20;11.92
2018-12-21;21.79
2018-12-22;13.27
2018-12-23;8.46
2018-12-24;10.36
2018-12-25;8.15
2018-12-26;14.01
2018-12-27;10.97
2018-12-28;9.75
2018-12-29;6.78
2018-12-30;5.02
2018-12-31;6.296
2019-01-01;3.613
2019-01-02;1.958
2019-01-03;7.128
2019-01-04;7.06
2019-01-05;6.421
2019-01-06;5.23
2019-01-07;5.034
2019-01-08;6.765
2019-01-09;5.998
2019-01-10;5.462
2019-01-11;7.457
2019-01-12;5.55
2019-01-13;4.515
2019-01-14;5.19
2019-01-15;7.669
2019-01-16;5.384
2019-01-17;4.008
2019-01-18;4.279
2019-01-19;3.596
2019-01-20;1.548
2019-01-21;3.11
2019-01-22;2.43
2019-01-23;1.377
2019-01-24;1.592
2019-01-25;4.445
2019-01-26;5.518
2019-01-27;1.308
2019-01-28;2.151
2019-01-29;2.492
2019-01-30;5.403
2019-01-31;4.66
2019-02-01;1.897
2019-02-02;1.545
2019-02-03;2.693
2019-02-04;8.189
2019-02-05;8.446
2019-02-06;6.548
2019-02-07;4.885
2019-02-08;11.22
2019-02-09;10.5
2019-02-10;3.251
2019-02-11;5.053
2019-02-12;7.776
2019-02-13;12.6
2019-02-14;13.74
2019-02-15;17.65
2019-02-16;15.85
2019-02-17;9.047
2019-02-18;3.615
